desc,address,link,price,bedrooms,bathrooms,toilets,parking space,location,Estate,ppty_type
3 bedroom flat / apartment for rent,"Off T.f Kuboye Street, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2197847-newly-renovated-serviced-3-bedrooms-apartment-with-bq,5500000.0,3.0,3.0,4.0,3.0,Lekki,"1, Phase",flat 
3 bedroom semi-detached duplex for rent,"Phase 1, Gbagada, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-duplexes/lagos/gbagada/2197810-3-bedroom-semi-detached-duplex,7000000.0,3.0,3.0,4.0,3.0,Gbagada,"1, Phase",semi-detached duplex
4 bedroom terraced duplex for rent,"Off Allen Avenue, Ikeja, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/ikeja/2197778-tastefully-finished-and-furnished-4-bedroom-terrace-duplex-with-bq,10000000.0,4.0,4.0,4.0,3.0,Ikeja,"Avenue, Allen",terraced duplex
3 bedroom flat / apartment for rent,"Greenland Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/2197688-spacious-3-bedroom-apartment-all-rooms-ensuite,2000000.0,3.0,3.0,4.0,3.0,Ajah,"Estate, Greenland",flat 
3 bedroom semi-detached bungalow for rent,"Beechwood Park Estate, Beside Lakowe Golf Estate., Lakowe, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-bungalows/lagos/lekki-ibeju/lakowe/2197676-brand-new-tastefully-finished-3-bedroom-flat-semi-detached-bungalow,1700000.0,3.0,3.0,4.0,3.0,Lekki,"Ibeju Lakowe,",semi-detached bungalow
3 bedroom flat / apartment for rent,"Ikota, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikota/2192610-excellently-styled-fully-serviced-3-bedroom-flat,3500000.0,3.0,3.0,4.0,2.0,Lekki,,flat 
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2150753-fully-furnished-one-bedroom-apartment,5500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/2197516-newly-built-and-serviced-6-units-of-3-bedrooms-en-suite-flat,15000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
3 bedroom house for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/ikoyi/2163093-furnished-3-bedroom-duplex-with-study-and-bq,15000000.0,3.0,3.0,4.0,2.0,Ikoyi,,house 
1 bedroom mini flat (room and parlour) for rent,"Lekki Scheme 2 Pennisula Estate, Abraham Adesanya, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/ajah/2197327-smart-spacious-mini-flat-room-and-parlor-apartment-upstairs,1800000.0,1.0,1.0,2.0,3.0,Ajah,"Adesanya, Abraham",mini flat
2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/sangotedo/2197224-spacious-2-bedroom-apartment,1800000.0,2.0,2.0,3.0,3.0,Ajah,,flat 
3 bedroom terraced duplex for rent,"Osapa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/osapa/2197220-residential-and-also-for-office-space-along-the-road,4500000.0,3.0,3.0,4.0,3.0,Lekki,,terraced duplex
2 bedroom flat / apartment for rent,"Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/2197209-furnished-2-bedrooms-apartment,16000000.0,2.0,2.0,3.0,1.0,Ikoyi,,flat 
2 bedroom flat / apartment for rent,"Blue Waters, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2241205-fully-furnished-2-bedroom-at-blue-waters,13000000.0,2.0,2.0,2.0,1.0,Lekki,"Waters, Blue",flat 
2 bedroom flat / apartment for rent,"Ikota, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikota/2196970-fully-serviced-2-bedrooms-apartment-available,6000000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2196949-two-bedrooms-aparment,6000000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
1 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2196937-1-bedroom-apartment-mini-flat,4500000.0,1.0,1.0,2.0,2.0,Lekki,"1, Phase",flat 
1 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2196926-mini-flat,4000000.0,1.0,1.0,2.0,2.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Eleganza, Orchid Road, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2196903-2-bedrooms-apartment,2200000.0,2.0,2.0,3.0,2.0,Lekki,"Road, Orchid",flat 
1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2196774-fully-serviced-standard-mini-flat,4500000.0,1.0,1.0,2.0,1.0,Lekki,"1, Phase",mini flat
2 bedroom flat / apartment for rent,"Gbagada, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/gbagada/2196752-a-standard-and-lovely-2-bedroom-flat,2000000.0,2.0,2.0,3.0,2.0,Gbagada,,flat 
2 bedroom terraced duplex for rent,"Therra Annex, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/ajah/2176060-newly-built-2-bedrooms-terraced-duplex,2500000.0,2.0,2.0,3.0,2.0,Ajah,"Annex, Therra",terraced duplex
3 bedroom flat / apartment for rent,"Oniru, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/oniru/2196608-a-portablecompact-3-bedroom-service-apartment,7000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
1 bedroom mini flat (room and parlour) for rent,"Seaview Court Ado, Badore, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/ajah/badore/2196544-brand-new-1-bedroom-luxury-apartment,1000000.0,1.0,1.0,2.0,1.0,Ajah,"Badore, Ado,",mini flat
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2150753-fully-furnished-one-bedroom-apartment,5500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2196179-3-bedrooms-apartment,5000000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
3 bedroom flat / apartment for rent,"Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/2196152-beautiful-3-bedroom-apartment,2000000.0,3.0,3.0,4.0,2.0,Ajah,,flat 
1 bedroom mini flat (room and parlour) for rent,"Yaba, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/yaba/2196077-executive-fully-furnished-mini-flat,1200000.0,1.0,2.0,2.0,2.0,Yaba,,mini flat
1 bedroom flat / apartment for rent,"Van Daniels Estate*, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2195952-shared-apartment,1800000.0,1.0,1.0,1.0,1.0,Lekki,"Estate*, Daniels",flat 
3 bedroom flat / apartment for rent,"Off Allan Balogun, Agungi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/agungi/2195890-3-bedroom-very-beautiful,4500000.0,3.0,3.0,3.0,2.0,Lekki,"Agungi, Balogun,",flat 
4 bedroom semi-detached duplex for rent,"Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/semi-detached-duplexes/lagos/lekki/ologolo/2195889-beautiful-spacious-4-bedroom-semi-detached-duplex-with-bq,6000000.0,4.0,4.0,2.0,2.0,Lekki,,semi-detached duplex
2 bedroom flat / apartment for rent,"Greenland Estate, Ogombo, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/ogombo/2195776-well-maintained-3-bedroom-apartment,2000000.0,2.0,2.0,3.0,2.0,Ajah,"Ogombo, Estate,",flat 
2 bedroom flat / apartment for rent,"Off Ologolo Road, Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2195551-well-maintained-2-bedroom-pent-house,4000000.0,2.0,2.0,3.0,2.0,Lekki,"Ologolo, Road,",flat 
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2195486-serviced-3-bedroom-en-suite-flat-with-fitted-kitchen-cabinets-only,6000000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
1 bedroom flat / apartment for rent,"Oniru, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/oniru/2195474-elegantly-furnished-room-shared-apartment,5000000.0,1.0,1.0,1.0,2.0,(VI),Island Victoria,flat 
3 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2195355-smart-spacious-3-bedrooms-apartment-upstairs,5500000.0,3.0,3.0,4.0,3.0,Lekki,,flat 
3 bedroom flat / apartment for rent,"Osborne Phase 2, Osborne, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/osborne/2195042-3-bedroom-flat-with-a-room-bq,7000000.0,3.0,3.0,4.0,3.0,Ikoyi,"Osborne, 2,",flat 
1 bedroom mini flat (room and parlour) for rent,"Onosa Ifeni Street, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki-ibeju/2195031-luxurious-newly-built-2-bedroom,600000.0,1.0,2.0,2.0,3.0,Lekki,"Ibeju Street,",mini flat
1 bedroom mini flat (room and parlour) for rent,"Onosa Ifeni Street, Ibeju Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki-ibeju/2195020-luxurious-newly-built-room-and-parlour,450000.0,1.0,1.0,1.0,2.0,Lekki,"Ibeju Street,",mini flat
2 bedroom flat / apartment for rent,"Ilaje, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/ilaje-ajah/2194863-2-bedroom-apartment-for-let,1800000.0,2.0,1.0,1.0,2.0,Ajah,,flat 
2 bedroom flat / apartment for rent,"Lagos Business School Axis Olokonla, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/2194774-brand-new-2-bedroom,1300000.0,2.0,2.0,3.0,2.0,Ajah,"Olokonla, Axis",flat 
3 bedroom flat / apartment for rent,"Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/2193050-new-3-bedroom-flat-with-bq,8000000.0,3.0,3.0,4.0,3.0,Lekki,"Elegushi, Ikate",flat 
4 bedroom terraced duplex for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/2194645-a-standard-and-beautiful-4-bedroom,12000000.0,4.0,4.0,4.0,3.0,Lekki,"1, Phase",terraced duplex
1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2194621-a-standard-and-elegant-mini-flat,3500000.0,1.0,1.0,1.0,2.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Ikota, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikota/2194504-spacious-3-bedroom-apartment,2800000.0,3.0,3.0,4.0,3.0,Lekki,,flat 
3 bedroom house for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/ikoyi/banana-island/2194462-the-most-affordable-high-network-neighborhood-3-bedroom-apartment,18000000.0,3.0,4.0,4.0,2.0,Ikoyi,"Island, Banana",house 
2 bedroom flat / apartment for rent,"Abijo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/abijo/2194210-lovely-2-bedroom-apartment,1200000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
2 bedroom flat / apartment for rent,"Cyberville Estate, Nike Art Road, Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2194137-sweetly-finished-2-bedroom-flat-inside-a-serene-estate,6000000.0,2.0,2.0,3.0,2.0,Lekki,"Ikate, Road,",flat 
3 bedroom flat / apartment for rent,"Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/victoria-island/2194124-newly-buily-and-well-spaced-3-bedrooms-en-suite-flat-with-fitted-kitchen,12000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,flat 
2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2194120-smart-spacious-2-bedroom-apartment-upstairs,5000000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
3 bedroom flat / apartment for rent,"Maruwa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2194114-smart-spacious-3-bedrooms-apartment-with-swimming-pool,6000000.0,3.0,3.0,4.0,3.0,Lekki,,flat 
2 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2194101-smart-spacious-2-bedroom-apartment-upstai-with-bq-and-air-conditioners,7500000.0,2.0,2.0,3.0,3.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Ilasan, Ikate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate/2194093-smart-spacious-newly-built-2-bedrooms-apartment-upstairs,6000000.0,2.0,2.0,3.0,3.0,Lekki,"Ikate, Ilasan,",flat 
1 bedroom mini flat (room and parlour) for rent,"Osapa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/osapa/2193824-fully-furnished-and-serviced-room-and-parlour,5000000.0,1.0,1.0,1.0,2.0,Lekki,,mini flat
2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2178848-fully-furnished-2-bedroom,10000000.0,2.0,2.0,3.0,2.0,Lekki,"1, Phase",flat 
3 bedroom flat / apartment for rent,"Surulere, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/surulere/2193990-lovely-fine-3-bedroom-all-rooms-en-suite,1500000.0,3.0,4.0,4.0,2.0,Surulere,,flat 
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2193935-exquisite-3-bedroom-apartment-with-gym-and-swimming-pool,10000000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Spg Road, Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2162966-2-bedroom-studio-duplex,3000000.0,2.0,2.0,3.0,2.0,Lekki,"Ologolo, Road,",flat 
2 bedroom flat / apartment for rent,"Ask Bencom Homes, Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2184791-sweet-clean-modern-2-bedroom-flat-penthouse,4500000.0,2.0,2.0,3.0,2.0,Lekki,"Ologolo, Homes,",flat 
3 bedroom flat / apartment for rent,"Oral Estate, 2nd Toll Gate, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2193758-serviced-3-bedroom-en-suite-brand-new-sizeable-flat-with-fitted-kitche,3500000.0,3.0,3.0,4.0,2.0,Lekki,"Gate, Toll",flat 
1 bedroom mini flat (room and parlour) for rent,"Off Admiralty, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/2150753-fully-furnished-one-bedroom-apartment,5500000.0,1.0,1.0,1.0,1.0,Lekki,"1, Phase",mini flat
3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2190317-newly-renovated-3-bedrooms-flat-with-a-bq,6000000.0,3.0,3.0,4.0,2.0,Lekki,"1, Phase",flat 
3 bedroom house for rent,"Dideolu Estate, Victoria Island (VI), Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/victoria-island/2193587-luxury-3-bedroom-maisonette,10000000.0,3.0,3.0,4.0,2.0,(VI),Island Victoria,house 
2 bedroom flat / apartment for rent,"Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/2193540-furnished-serviced-and-24-hours-power-supply-2-bedrooms-en-suite-fla,12000000.0,2.0,2.0,3.0,1.0,Lekki,"Elegushi, Ikate",flat 
3 bedroom flat / apartment for rent,"New Road, Chevron, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2193383-serviced-3-bedroom-flat,4000000.0,3.0,3.0,4.0,2.0,Lekki,"Chevron, Road,",flat 
3 bedroom flat / apartment for rent,"Opposite Mega Chicken, Ikota, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikota/2193223-3-bedroom-apartment,2000000.0,3.0,2.0,3.0,2.0,Lekki,"Ikota, Chicken,",flat 
3 bedroom house for rent,"Agungi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/houses/lagos/lekki/agungi/2193101-fully-serviced-3-bedroom-maisonette,4000000.0,3.0,3.0,4.0,2.0,Lekki,,house 
1 bedroom mini flat (room and parlour) for rent,"Off Ilaje Road And By Akoka, Bariga, Shomolu, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/shomolu/bariga/2193056-newly-built-and-spacious-mini-flat,1500000.0,1.0,1.0,2.0,1.0,Shomolu,"Bariga, Akoka,",mini flat
2 bedroom flat / apartment for rent,"Off Ilaje Road And By Akoka, Bariga, Shomolu, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/shomolu/bariga/2193049-newly-built-all-rooms-ensuite-and-spacious-2-bedroom-flats,2000000.0,2.0,2.0,3.0,1.0,Shomolu,"Bariga, Akoka,",flat 
2 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/2166774-luxurious-2-bedroom-apartment,15000000.0,2.0,2.0,2.0,2.0,Ikoyi,"Island, Banana",flat 
2 bedroom flat / apartment for rent,"Ologolo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ologolo/2179771-luxuriously-furnished-serviced-2-bedrooms-apartment-1st-floor,6500000.0,2.0,2.0,3.0,2.0,Lekki,,flat 
3 bedroom flat / apartment for rent,"Cromwell Court Chevron Alternative Route, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/2188966-fully-furnished-and-serviced-3-bedroom-flat,7000000.0,3.0,3.0,3.0,3.0,Lekki,"Route, Alternative",flat 
1 bedroom mini flat (room and parlour) for rent,"World Oil Ilason Bustop After Blenco Supermarket., Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/ikate-elegushi/2189267-1-bedroom-apartment,2000000.0,1.0,1.0,1.0,1.0,Lekki,"Elegushi, Ikate",mini flat
3 bedroom flat / apartment for rent,"Magodo, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/magodo/2192793-a-very-spacious-standard-decent-and-well-maintained-3-bedroom-flat,3500000.0,3.0,3.0,4.0,2.0,Magodo,,flat 
3 bedroom flat / apartment for rent,"Magodo, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/magodo/2192778-a-very-spacious-standard-and-decent-3-bedroom-flat,2500000.0,3.0,3.0,4.0,2.0,Magodo,,flat 
1 bedroom mini flat (room and parlour) for rent,"Osapa, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/osapa/2192741-fully-furnished-mini-flat,5000000.0,1.0,1.0,1.0,1.0,Lekki,,mini flat
1 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/lekki-phase-1/2192726-spacious-self-contain-room,2200000.0,1.0,1.0,1.0,2.0,Lekki,"1, Phase",flat 
2 bedroom flat / apartment for rent,"Unity Homes Thomas Estate, Ajah, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ajah/2192714-newly-renovated-2-bedroom,1500000.0,2.0,2.0,3.0,2.0,Ajah,"Estate, Thomas",flat 
1 bedroom flat / apartment for rent,"Ikate Elegushi, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/lekki/ikate-elegushi/2192690-luxury-room-and-parlour,3500000.0,1.0,1.0,2.0,2.0,Lekki,"Elegushi, Ikate",flat 
3 bedroom flat / apartment for rent,"Banana Island, Ikoyi, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/lagos/ikoyi/banana-island/2192639-furnished-3-bedrooms-apartment,20000000.0,3.0,3.0,4.0,2.0,Ikoyi,"Island, Banana",flat 
1 bedroom mini flat (room and parlour) for rent,"Abijo, Lekki, Lagos",https://nigeriapropertycentre.com//for-rent/flats-apartments/mini-flats/lagos/lekki/abijo/2192631-lovely-mini-flat-in-a-great-neighbourhood-close-to-high-way,900000.0,1.0,1.0,1.0,1.0,Lekki,,mini flat
